YYYY,MM,DD,HR,Temperature,Humidity,Precipitation,Pressure,Windspeed
2018,9,1,19,13.94,9.7,0,100.43,2.54
2018,9,1,20,13.48,9.52,0,100.46,2.48
2018,9,1,21,12.92,9.4,0,100.46,2.44
2018,9,1,22,12.45,9.28,0,100.46,2.42
2018,9,1,23,12.36,9.28,0.01,100.43,2.35
2018,9,2,0,12.25,9.22,0.01,100.4,2.35
2018,9,2,1,12.1,9.16,0.01,100.37,2.42
2018,9,2,2,12.19,9.16,0.02,100.33,2.55
2018,9,2,3,12.4,9.16,0.03,100.29,2.61
2018,9,2,4,12.4,9.16,0.04,100.26,2.76
2018,9,2,5,12.59,9.16,0.06,100.26,2.99
2018,9,2,6,14.13,9.7,0.07,100.25,4.02
2018,9,2,7,15.32,10.25,0.08,100.24,4.67
2018,9,2,8,16.56,10.8,0.08,100.22,5.13
2018,9,2,9,17.76,11.23,0.07,100.19,6.04
2018,9,2,10,18.65,11.35,0.07,100.16,6.92
2018,9,2,11,18.98,11.35,0.08,100.13,7.28
2018,9,2,12,19.26,11.35,0.07,100.11,7.53
2018,9,2,13,19.44,11.29,0.06,100.08,7.58
2018,9,2,14,19.51,11.29,0.05,100.05,7.47
2018,9,2,15,19.29,11.17,0.04,100.02,7.09
2018,9,2,16,18.83,11.11,0.03,100.01,6.37
2018,9,2,17,18.15,11.11,0.02,100.03,5.25
2018,9,2,18,17.01,10.93,0.09,100.08,3.99
2018,9,2,19,15.83,10.68,0.19,100.14,3.21
2018,9,2,20,15.33,10.5,0.17,100.18,3.03
2018,9,2,21,15.04,10.31,0.18,100.2,2.79
2018,9,2,22,14.62,10.07,0.16,100.23,2.38
2018,9,2,23,14.15,9.7,0.14,100.24,2.44
2018,9,3,0,13.65,9.28,0.19,100.26,2.9
2018,9,3,1,13.09,8.91,0.2,100.29,3.53
2018,9,3,2,12.33,8.36,0.19,100.32,4.43
2018,9,3,3,11.43,7.87,0.21,100.36,4.5
2018,9,3,4,10.71,7.51,0.21,100.41,4.25
2018,9,3,5,10.26,7.32,0.23,100.47,3.79
2018,9,3,6,10.66,7.32,0.22,100.53,4.1
2018,9,3,7,11.29,7.39,0.21,100.57,4.5
2018,9,3,8,12.08,7.45,0.17,100.59,4.49
2018,9,3,9,12.69,7.51,0.14,100.62,4.39
2018,9,3,10,12.98,7.51,0.14,100.63,4.24
2018,9,3,11,13.15,7.45,0.15,100.64,4.13
2018,9,3,12,13.23,7.39,0.14,100.66,4.1
2018,9,3,13,13.18,7.39,0.12,100.68,4.03
2018,9,3,14,13.08,7.32,0.1,100.69,3.87
2018,9,3,15,12.98,7.32,0.07,100.68,3.67
2018,9,3,16,12.86,7.39,0.06,100.68,3.5
2018,9,3,17,12.61,7.45,0.03,100.7,3.18
2018,9,3,18,11.86,7.51,0.01,100.73,2.58
2018,9,3,19,11.07,7.2,0.01,100.76,2.59
2018,9,3,20,10.6,7.08,0,100.78,2.61
2018,9,3,21,10.08,6.9,0,100.79,2.57
2018,9,3,22,9.57,6.77,0,100.79,2.58
2018,9,3,23,9.01,6.65,0,100.77,2.62
2018,9,4,0,8.31,6.53,0,100.76,2.69
2018,9,4,1,7.84,6.47,0,100.75,2.75
2018,9,4,2,7.44,6.47,0,100.74,2.86
2018,9,4,3,7.06,6.41,0,100.72,2.96
2018,9,4,4,6.76,6.29,0,100.73,3.04
2018,9,4,5,6.6,6.23,0,100.74,3.08
2018,9,4,6,8.12,6.35,0,100.76,3.45
2018,9,4,7,9.58,6.53,0,100.77,3.63
2018,9,4,8,11.46,6.41,0,100.78,3.24
2018,9,4,9,12.98,6.29,0,100.75,2.62
2018,9,4,10,14.1,6.35,0,100.72,1.91
2018,9,4,11,14.91,6.53,0,100.68,1.21
2018,9,4,12,15.58,6.65,0,100.64,0.67
2018,9,4,13,16.05,6.65,0,100.59,0.32
2018,9,4,14,16.26,6.65,0,100.55,0.28
2018,9,4,15,16.05,6.71,0,100.53,0.47
2018,9,4,16,15.55,6.84,0,100.52,0.78
2018,9,4,17,14.75,7.32,0,100.54,1.01
2018,9,4,18,13.34,7.75,0,100.57,1.13
2018,9,4,19,12.24,7.51,0,100.59,1.26
2018,9,4,20,11.73,7.45,0,100.62,1.18
2018,9,4,21,11.35,7.32,0,100.63,0.99
2018,9,4,22,11.06,7.14,0,100.65,0.82
2018,9,4,23,10.74,7.02,0,100.65,0.77
2018,9,5,0,10.26,7.02,0,100.63,0.86
2018,9,5,1,9.76,7.08,0,100.63,1.09
2018,9,5,2,9.31,7.08,0,100.62,1.33
2018,9,5,3,9.04,7.08,0,100.61,1.46
2018,9,5,4,8.84,7.08,0,100.59,1.49
2018,9,5,5,8.69,7.02,0,100.59,1.44
2018,9,5,6,9.67,7.08,0,100.59,1.38
2018,9,5,7,10.96,7.08,0,100.59,1.42
2018,9,5,8,12.92,7.14,0,100.59,1.66
2018,9,5,9,14.37,7.26,0,100.56,2.21
2018,9,5,10,15.33,7.2,0,100.52,2.61
2018,9,5,11,16,7.26,0,100.47,2.9
2018,9,5,12,16.5,7.39,0,100.42,3.18
2018,9,5,13,16.78,7.51,0.01,100.35,3.4
2018,9,5,14,16.67,7.69,0.02,100.29,3.57
2018,9,5,15,16.15,7.93,0.02,100.23,3.68
2018,9,5,16,15.51,8.24,0.04,100.18,3.74
2018,9,5,17,14.8,8.61,0.1,100.15,3.57
2018,9,5,18,13.55,8.67,0.21,100.11,3.24
2018,9,5,19,12.62,8.61,0.18,100.09,3.52
2018,9,5,20,12.3,8.61,0.11,100.06,3.93
2018,9,5,21,11.89,8.48,0.08,100.02,4.07
2018,9,5,22,11.26,8.24,0.06,99.99,3.66
2018,9,5,23,10.37,7.81,0.02,99.96,3.38
2018,9,6,0,9.38,7.26,0.01,99.94,3.44
2018,9,6,1,8.44,6.71,0.01,99.93,3.52
2018,9,6,2,7.57,6.23,0.01,99.92,3.41
2018,9,6,3,6.9,5.98,0.01,99.91,3.14
2018,9,6,4,6.49,5.8,0.01,99.89,2.96
2018,9,6,5,6.28,5.74,0.01,99.89,2.87
2018,9,6,6,7.75,6.16,0.02,99.88,2.57
2018,9,6,7,9.29,6.35,0.03,99.86,3.05
2018,9,6,8,10.33,6.23,0.16,99.84,2.95
2018,9,6,9,11.02,6.1,0.18,99.8,2.7
2018,9,6,10,11.63,5.92,0.2,99.79,2.77
2018,9,6,11,12.2,5.8,0.24,99.76,2.86
2018,9,6,12,12.48,5.74,0.27,99.73,2.94
2018,9,6,13,12.52,5.8,0.26,99.69,3.09
2018,9,6,14,12.32,5.86,0.22,99.67,3.26
2018,9,6,15,12.04,5.98,0.2,99.66,3.33
2018,9,6,16,11.72,6.16,0.15,99.65,3.23
2018,9,6,17,11.15,6.53,0.1,99.64,2.66
2018,9,6,18,9.74,6.47,0.06,99.66,2.58
2018,9,6,19,8.59,6.16,0.02,99.67,3.08
2018,9,6,20,8.05,6.1,0.01,99.66,3.45
2018,9,6,21,7.58,6.04,0,99.62,3.74
2018,9,6,22,7.31,6.04,0,99.57,4.03
2018,9,6,23,7.23,6.04,0.01,99.53,4.34
2018,9,7,0,7.4,6.1,0.05,99.47,4.7
2018,9,7,1,7.66,6.16,0.11,99.42,5.06
2018,9,7,2,7.93,6.29,0.15,99.36,5.24
2018,9,7,3,8.26,6.47,0.19,99.31,5.27
2018,9,7,4,8.52,6.59,0.28,99.29,5.22
2018,9,7,5,8.8,6.65,0.34,99.28,5.31
2018,9,7,6,9.56,6.96,0.26,99.29,5.42
2018,9,7,7,10.72,7.45,0.14,99.32,5.64
2018,9,7,8,11.83,7.75,0.09,99.32,5.54
2018,9,7,9,12.98,7.75,0.06,99.33,5.46
2018,9,7,10,14.08,7.63,0.04,99.34,4.89
2018,9,7,11,15.01,7.63,0.03,99.33,4.39
2018,9,7,12,15.73,7.63,0.01,99.33,4.17
2018,9,7,13,15.97,7.63,0.01,99.32,4.11
2018,9,7,14,15.98,7.63,0,99.3,4.13
2018,9,7,15,15.67,7.63,0,99.3,4.31
2018,9,7,16,15.03,7.69,0,99.32,4.19
2018,9,7,17,14.2,7.75,0,99.36,4.07
2018,9,7,18,12.62,7.57,0,99.41,3.67
2018,9,7,19,10.67,7.08,0,99.45,3.77
2018,9,7,20,9.63,6.9,0,99.46,3.79
2018,9,7,21,8.95,6.71,0,99.46,3.91
2018,9,7,22,8.51,6.65,0,99.46,4.16
2018,9,7,23,8.52,6.65,0,99.47,4.46
2018,9,8,0,8.39,6.65,0,99.46,4.71
2018,9,8,1,8.2,6.59,0,99.46,4.82
2018,9,8,2,7.75,6.59,0,99.44,4.6
2018,9,8,3,7.38,6.59,0,99.42,4.43
2018,9,8,4,7.17,6.53,0,99.39,4.35
2018,9,8,5,6.91,6.47,0,99.37,4.04
2018,9,8,6,8.03,6.47,0,99.37,4.03
2018,9,8,7,9.41,6.41,0,99.38,4.6
2018,9,8,8,10.83,6.41,0,99.37,4.44
2018,9,8,9,12.44,6.47,0,99.35,3.97
2018,9,8,10,13.96,6.59,0,99.3,3.67
2018,9,8,11,15.12,6.96,0,99.25,3.32
2018,9,8,12,15.99,7.32,0,99.22,3.14
2018,9,8,13,16.61,7.63,0,99.19,3.2
2018,9,8,14,16.9,7.93,0.01,99.17,3.23
2018,9,8,15,16.87,8.24,0.02,99.17,3.28
2018,9,8,16,16.3,8.67,0.03,99.18,3.1
2018,9,8,17,15.35,9.22,0.03,99.2,2.95
2018,9,8,18,13.97,9.09,0.04,99.23,3.2
2018,9,8,19,12.89,8.79,0.02,99.27,3.75
2018,9,8,20,11.83,8.36,0,99.29,4.3
2018,9,8,21,10.48,7.87,0,99.29,4.16
2018,9,8,22,9.45,7.45,0,99.27,3.52
2018,9,8,23,9.04,7.2,0.01,99.23,2.76
2018,9,9,0,9.52,7.2,0.07,99.19,2.01
2018,9,9,1,10.03,7.39,0.26,99.13,1.85
2018,9,9,2,10.4,7.75,0.53,99.06,2.29
2018,9,9,3,10.71,8.06,0.87,98.99,2.84
2018,9,9,4,11.09,8.3,0.83,98.93,3.35
2018,9,9,5,11.44,8.42,0.57,98.88,3.66
2018,9,9,6,12.37,8.79,0.3,98.85,4.52
2018,9,9,7,13.31,9.22,0.12,98.82,5.59
2018,9,9,8,14.08,9.46,0.03,98.83,6.92
2018,9,9,9,14.56,9.09,0.03,98.86,8.56
2018,9,9,10,15.2,8.36,0.03,98.89,9.2
2018,9,9,11,15.89,8.06,0.1,98.9,9.5
2018,9,9,12,15.93,7.87,0.09,98.91,10.08
2018,9,9,13,15.18,7.45,0.07,98.96,10.55
2018,9,9,14,14.43,6.9,0.02,99,10.5
2018,9,9,15,13.86,6.53,0.01,99.03,9.95
2018,9,9,16,13.21,6.59,0.02,99.06,9.02
2018,9,9,17,12.58,6.9,0.04,99.09,8.38
2018,9,9,18,11.46,7.02,0.04,99.12,7.9
2018,9,9,19,10.72,7.14,0.04,99.16,7.9
2018,9,9,20,10.46,7.14,0.05,99.17,8.22
2018,9,9,21,10.38,7.2,0.05,99.18,8.77
2018,9,9,22,10.37,7.2,0.05,99.17,9.51
2018,9,9,23,10.42,7.2,0.05,99.14,10.03
2018,9,10,0,10.42,7.14,0.04,99.13,10.35
2018,9,10,1,10.41,7.2,0.04,99.12,10.48
2018,9,10,2,10.4,7.14,0.03,99.11,10.52
2018,9,10,3,10.35,7.14,0.03,99.13,10.39
2018,9,10,4,10.3,7.14,0.02,99.16,10.2
2018,9,10,5,10.34,7.2,0.02,99.2,9.93
2018,9,10,6,10.65,7.32,0.02,99.24,9.47
2018,9,10,7,11.29,7.45,0.02,99.27,9.29
2018,9,10,8,11.72,7.39,0.03,99.31,9.22
2018,9,10,9,12.03,7.39,0.03,99.34,8.73
2018,9,10,10,12.81,7.39,0.04,99.37,8.83
2018,9,10,11,13.05,7.26,0.18,99.43,8.91
2018,9,10,12,12.96,7.26,0.23,99.46,8.63
2018,9,10,13,13.05,7.32,0.11,99.46,8.35
2018,9,10,14,12.94,7.32,0.07,99.43,7.92
2018,9,10,15,12.6,7.32,0.06,99.4,7.32
2018,9,10,16,12.07,7.39,0.13,99.36,6.77
2018,9,10,17,11.47,7.51,0.34,99.32,6.31
2018,9,10,18,11.08,7.63,0.35,99.25,5.67
2018,9,10,19,11.1,7.87,0.51,99.18,5.43
2018,9,10,20,11.58,8.18,0.64,99.1,6.7
2018,9,10,21,12.37,8.61,0.55,98.97,8.23
2018,9,10,22,13.14,9.03,0.2,98.87,9.53
2018,9,10,23,13.4,9.03,0.14,98.83,10.24
2018,9,11,0,12.64,8.48,0.09,98.85,10.57
2018,9,11,1,11.9,8.06,0.04,98.87,10.32
2018,9,11,2,11.34,7.63,0.04,98.86,10.06
2018,9,11,3,10.83,7.2,0.03,98.86,10.13
2018,9,11,4,10.46,6.9,0.02,98.86,9.98
2018,9,11,5,10.12,6.71,0.01,98.9,9.87
2018,9,11,6,10.17,6.77,0.01,98.95,9.85
2018,9,11,7,11.07,6.9,0.01,99.01,10.11
2018,9,11,8,12.2,6.9,0.01,99.07,10.49
2018,9,11,9,13.21,6.9,0.01,99.12,10.71
2018,9,11,10,13.97,6.84,0.01,99.19,10.68
2018,9,11,11,14.46,6.77,0.01,99.23,10.72
2018,9,11,12,14.65,6.65,0.01,99.26,10.99
2018,9,11,13,14.59,6.47,0.01,99.25,11.24
2018,9,11,14,14.45,6.47,0.03,99.25,11.51
2018,9,11,15,14.05,6.59,0.02,99.24,11.62
2018,9,11,16,13.33,6.77,0.02,99.24,11.35
2018,9,11,17,12.37,6.96,0.02,99.26,10.8
2018,9,11,18,11.52,7.02,0.01,99.3,10.08
2018,9,11,19,10.95,6.96,0.02,99.35,9.27
2018,9,11,20,10.54,6.9,0.01,99.41,8.5
2018,9,11,21,10.3,6.84,0.01,99.46,8.22
2018,9,11,22,10.12,6.77,0.01,99.5,8.19
2018,9,11,23,9.94,6.71,0.01,99.52,8.27
2018,9,12,0,9.71,6.71,0.01,99.55,8.2
2018,9,12,1,9.44,6.65,0.01,99.58,8.38
2018,9,12,2,9.17,6.59,0.01,99.6,8.49
2018,9,12,3,9.08,6.59,0.01,99.62,8.49
2018,9,12,4,9.1,6.53,0.01,99.65,8.54
2018,9,12,5,9.01,6.47,0.02,99.71,8.5
2018,9,12,6,9.25,6.41,0.01,99.79,8.34
2018,9,12,7,10.19,6.47,0.01,99.87,8.26
2018,9,12,8,11.26,6.47,0.01,99.93,8.65
2018,9,12,9,12.31,6.35,0.01,99.98,9.02
2018,9,12,10,13.17,6.16,0.01,100.02,9
2018,9,12,11,13.65,6.16,0.01,100.05,8.89
2018,9,12,12,13.88,6.16,0.01,100.06,8.81
2018,9,12,13,13.94,6.1,0.01,100.07,8.7
2018,9,12,14,13.8,6.1,0.01,100.06,8.62
2018,9,12,15,13.4,6.04,0.01,100.06,8.47
2018,9,12,16,12.83,6.04,0.01,100.07,7.96
2018,9,12,17,11.9,6.16,0.01,100.08,6.84
2018,9,12,18,10.62,6.29,0.01,100.09,5.63
2018,9,12,19,9.97,6.41,0.01,100.11,5.32
2018,9,12,20,9.64,6.53,0.01,100.08,5.22
2018,9,12,21,9.51,6.59,0.02,100.04,5.49
2018,9,12,22,9.37,6.65,0.02,100,5.9
2018,9,12,23,9.3,6.71,0.03,99.95,6.31
2018,9,13,0,9.28,6.77,0.03,99.89,6.67
2018,9,13,1,9.28,6.84,0.04,99.83,7.06
2018,9,13,2,9.19,6.84,0.04,99.78,7.33
2018,9,13,3,9,6.84,0.04,99.73,7.66
2018,9,13,4,8.97,6.9,0.04,99.69,7.75
2018,9,13,5,9.11,6.96,0.04,99.66,7.81
2018,9,13,6,9.55,7.08,0.04,99.65,7.97
2018,9,13,7,10.43,7.26,0.09,99.63,8.35
2018,9,13,8,11.13,7.45,0.15,99.63,8.35
2018,9,13,9,11.78,7.57,0.16,99.65,8.6
2018,9,13,10,12.58,7.45,0.15,99.66,9.14
2018,9,13,11,12.9,6.9,0.07,99.67,9.33
2018,9,13,12,13.14,6.47,0.03,99.68,9.35
2018,9,13,13,13.13,6.16,0.02,99.69,9.34
2018,9,13,14,13.12,5.98,0.01,99.67,9.2
2018,9,13,15,12.88,5.98,0.01,99.66,8.78
2018,9,13,16,12.39,6.16,0.03,99.66,8.07
2018,9,13,17,11.17,6.47,0.07,99.66,6.92
2018,9,13,18,10.21,6.71,0.04,99.66,6.17
2018,9,13,19,9.67,6.77,0.02,99.67,5.86
2018,9,13,20,9.16,6.77,0.01,99.67,5.38
2018,9,13,21,8.8,6.77,0.02,99.65,5.13
2018,9,13,22,8.67,6.9,0.02,99.62,5.15
2018,9,13,23,8.89,7.02,0.03,99.57,5.33
2018,9,14,0,9.01,7.08,0.04,99.51,5.08
2018,9,14,1,9.16,7.14,0.05,99.45,5.06
2018,9,14,2,9.47,7.26,0.08,99.37,5.55
2018,9,14,3,10.02,7.45,0.07,99.31,6.44
2018,9,14,4,10.33,7.51,0.08,99.26,6.95
2018,9,14,5,10.37,7.51,0.07,99.23,7
2018,9,14,6,10.45,7.45,0.05,99.23,6.9
2018,9,14,7,10.81,7.57,0.04,99.24,6.88
2018,9,14,8,11.35,7.69,0.06,99.25,7.04
2018,9,14,9,12,7.63,0.07,99.26,7.4
2018,9,14,10,12.87,7.39,0.1,99.27,7.63
2018,9,14,11,13.46,7.14,0.15,99.29,7.49
2018,9,14,12,13.19,6.96,0.23,99.31,7.21
2018,9,14,13,12.65,6.77,0.28,99.36,6.72
2018,9,14,14,12.07,6.65,0.21,99.4,5.99
2018,9,14,15,11.89,6.53,0.09,99.43,5.53
2018,9,14,16,11.68,6.53,0.06,99.45,4.97
2018,9,14,17,11.01,6.65,0.01,99.48,3.62
2018,9,14,18,9.04,6.41,0,99.55,3.16
2018,9,14,19,7.93,6.16,0,99.63,3.44
2018,9,14,20,7.29,6.1,0,99.7,3.63
2018,9,14,21,6.72,5.92,0,99.75,3.8
2018,9,14,22,6.19,5.8,0,99.79,3.82
2018,9,14,23,5.69,5.62,0,99.81,3.74
2018,9,15,0,5.29,5.55,0,99.82,3.71
2018,9,15,1,5.01,5.43,0,99.84,3.66
2018,9,15,2,4.79,5.37,0,99.86,3.59
2018,9,15,3,5.11,5.37,0,99.89,3.42
2018,9,15,4,5.43,5.43,0,99.91,3.28
2018,9,15,5,5.69,5.43,0,99.96,3.19
2018,9,15,6,6.19,5.55,0,100,3.06
2018,9,15,7,7.38,5.86,0,100.05,2.99
2018,9,15,8,8.65,6.1,0,100.09,3.68
2018,9,15,9,10.73,6.1,0,100.12,4.64
2018,9,15,10,12.23,5.8,0,100.1,4.96
2018,9,15,11,13.05,5.8,0.01,100.08,4.96
2018,9,15,12,13.62,6.16,0.03,100.04,4.94
2018,9,15,13,13.88,6.59,0.07,100,4.92
2018,9,15,14,13.85,7.02,0.08,99.95,4.96
2018,9,15,15,13.44,7.32,0.11,99.91,4.66
2018,9,15,16,12.65,7.69,0.35,99.88,4.07
2018,9,15,17,11.87,7.81,0.39,99.86,4.02
2018,9,15,18,11.23,7.75,0.42,99.84,3.98
2018,9,15,19,10.93,7.81,0.29,99.8,4.19
2018,9,15,20,10.86,7.81,0.28,99.73,4.73
2018,9,15,21,10.93,7.87,0.9,99.63,5.32
2018,9,15,22,11.23,8,2.14,99.52,6.33
2018,9,15,23,11.56,8.18,2.73,99.39,7.5
2018,9,16,0,11.71,8.18,2.53,99.24,8.25
2018,9,16,1,11.93,8.3,2.7,99.05,9.1
2018,9,16,2,12.34,8.54,2.32,98.86,10.16
2018,9,16,3,12.87,8.91,1.14,98.71,10.49
2018,9,16,4,13.38,9.22,0.56,98.61,10.5
2018,9,16,5,13.64,9.4,0.2,98.57,10.15
2018,9,16,6,13.64,9.34,0.1,98.58,9.58
2018,9,16,7,13.52,8.97,0.06,98.64,9.35
2018,9,16,8,13.25,8.42,0.03,98.74,9.42
2018,9,16,9,13.41,8.06,0.02,98.82,9.34
2018,9,16,10,13.75,7.75,0.02,98.89,9.47
2018,9,16,11,14.29,7.39,0.02,98.95,10.01
2018,9,16,12,14.44,6.96,0.01,98.99,10.31
2018,9,16,13,13.7,6.59,0.01,99.05,10.03
2018,9,16,14,12.78,6.41,0,99.12,9.39
2018,9,16,15,12.33,6.41,0.02,99.18,8.6
2018,9,16,16,11.97,6.47,0.01,99.23,7.85
2018,9,16,17,11.41,6.47,0.01,99.28,7.04
2018,9,16,18,10.23,6.53,0.01,99.34,5.76
2018,9,16,19,9.26,6.59,0.01,99.38,4.81
2018,9,16,20,8.48,6.65,0.01,99.44,4.05
2018,9,16,21,8.11,6.71,0.01,99.45,3.88
2018,9,16,22,8.05,6.77,0.01,99.42,3.88
2018,9,16,23,8.33,6.9,0.01,99.39,4.03
2018,9,17,0,8.5,7.02,0.01,99.36,4.11
2018,9,17,1,8.73,7.14,0.01,99.33,4.05
2018,9,17,2,8.7,7.26,0.01,99.31,3.72
2018,9,17,3,8.96,7.32,0.01,99.3,3.75
2018,9,17,4,9.26,7.45,0.02,99.29,3.74
2018,9,17,5,9.41,7.51,0.02,99.28,3.5
2018,9,17,6,9.44,7.51,0.01,99.26,3.08
2018,9,17,7,10.34,7.69,0.01,99.24,3.52
2018,9,17,8,11.19,7.93,0.01,99.23,4.18
2018,9,17,9,11.7,8.06,0.08,99.21,3.79
2018,9,17,10,12.18,8.06,0.06,99.14,3.54
2018,9,17,11,12.86,8.12,0.03,99.05,3.99
2018,9,17,12,13.75,8.18,0.03,98.94,4.86
2018,9,17,13,14.45,8.36,0.04,98.82,5.5
2018,9,17,14,14.56,8.73,0.17,98.65,5.58
2018,9,17,15,14.69,9.34,0.24,98.51,6.1
2018,9,17,16,15.44,10.07,0.11,98.38,6.87
2018,9,17,17,16.11,10.56,0.06,98.3,8.26
2018,9,17,18,15.76,10.44,0.06,98.26,9.4
2018,9,17,19,15.39,10.25,0.06,98.23,9.87
2018,9,17,20,15.21,10.13,0.04,98.22,9.88
2018,9,17,21,15.06,10.07,0.03,98.2,9.43
2018,9,17,22,14.81,9.89,0.01,98.18,8.58
2018,9,17,23,14.45,9.64,0,98.14,7.37
2018,9,18,0,13.94,9.4,0,98.09,5.78
2018,9,18,1,13.08,9.28,0.01,98.03,3.73
2018,9,18,2,12.45,9.16,0.02,97.96,3.08
2018,9,18,3,11.84,9.03,0.28,97.87,2.88
2018,9,18,4,11.68,8.85,1.32,97.77,2.93
2018,9,18,5,11.88,8.73,2.97,97.68,2.78
2018,9,18,6,12.01,8.73,2.78,97.62,2.62
2018,9,18,7,12.46,8.91,1.26,97.54,2.75
2018,9,18,8,12.85,9.03,0.53,97.51,2.18
2018,9,18,9,13.54,9.4,0.25,97.52,1.56
2018,9,18,10,14.61,9.89,0.12,97.53,3.52
2018,9,18,11,15.83,10.44,0.15,97.56,5.39
2018,9,18,12,16.56,10.62,0.15,97.61,7.7
2018,9,18,13,16.26,10.01,0.08,97.69,10.48
2018,9,18,14,15.27,8.73,0.01,97.81,11.67
2018,9,18,15,15.19,8.12,0,97.9,10.87
2018,9,18,16,14.99,8.12,0,97.95,9.26
2018,9,18,17,14.36,8.54,0.02,97.98,7.21
2018,9,18,18,13.9,9.09,0.12,97.99,6.82
2018,9,18,19,13.94,9.28,0.12,98.03,8.21
2018,9,18,20,13.63,8.97,0.05,98.07,8.42
2018,9,18,21,12.88,8.48,0.01,98.1,8.09
2018,9,18,22,12.29,8.06,0,98.11,8.3
2018,9,18,23,12.02,7.63,0,98.13,8.85
2018,9,19,0,11.83,7.32,0,98.14,9.52
2018,9,19,1,11.47,7.2,0.01,98.15,10.06
2018,9,19,2,11.3,7.26,0.02,98.14,10.59
2018,9,19,3,11.3,7.32,0.03,98.15,10.55
2018,9,19,4,10.92,7.45,0.04,98.13,9.31
2018,9,19,5,10.58,7.51,0.05,98.11,8.05
2018,9,19,6,10.77,7.75,0.11,98.01,6.83
2018,9,19,7,11.62,8.12,0.56,97.85,7.5
2018,9,19,8,12.75,8.61,1.06,97.65,9.8
2018,9,19,9,13.73,9.03,0.92,97.39,11.13
2018,9,19,10,14.8,9.22,0.97,97.17,13.34
2018,9,19,11,15.29,9.34,0.63,96.99,15.63
2018,9,19,12,14.61,8.48,0.46,96.87,18.17
2018,9,19,13,12.65,6.71,0.13,96.91,20.16
2018,9,19,14,11.76,6.41,0.09,97.06,21.26
2018,9,19,15,10.94,6.16,0.1,97.41,19.23
2018,9,19,16,10.52,6.16,0.12,97.7,15.33
2018,9,19,17,9.87,6.23,0.1,97.92,13.54
2018,9,19,18,9.32,6.1,0.18,98.08,12.59
2018,9,19,19,9.08,6.04,0.06,98.2,11.86
2018,9,19,20,9.08,6.04,0.06,98.27,11.53
2018,9,19,21,9.02,6.1,0.09,98.32,11.31
2018,9,19,22,8.92,6.23,0.14,98.33,11.33
2018,9,19,23,8.79,6.35,0.17,98.35,11.29
2018,9,20,0,8.65,6.35,0.12,98.36,11.04
2018,9,20,1,8.55,6.41,0.07,98.37,10.75
2018,9,20,2,8.41,6.35,0.05,98.39,10.36
2018,9,20,3,8.2,6.35,0.03,98.41,10.13
2018,9,20,4,8.09,6.29,0.02,98.45,10.1
2018,9,20,5,8.06,6.29,0.02,98.49,10.1
2018,9,20,6,8.17,6.29,0.03,98.53,10.04
2018,9,20,7,8.91,6.47,0.03,98.55,10.2
2018,9,20,8,10.01,6.59,0.04,98.59,10.49
2018,9,20,9,11.12,6.53,0.03,98.6,10.87
2018,9,20,10,12.03,6.35,0.02,98.61,10.9
2018,9,20,11,12.71,6.23,0.01,98.6,10.61
2018,9,20,12,13.03,6.1,0,98.56,9.63
2018,9,20,13,12.69,6.04,0,98.52,8.31
2018,9,20,14,12.13,6.04,0,98.46,6.78
2018,9,20,15,11.5,6.16,0,98.39,4.68
2018,9,20,16,10.82,6.53,0.04,98.32,3.29
2018,9,20,17,10.12,6.77,0.1,98.25,2.82
2018,9,20,18,9.5,6.77,0.05,98.16,2.53
2018,9,20,19,9.01,6.59,0.08,98.06,2.1
2018,9,20,20,8.79,6.47,0.18,97.9,1.64
2018,9,20,21,8.33,6.47,0.71,97.77,1.84
2018,9,20,22,7.58,6.16,1.9,97.69,1.41
2018,9,20,23,6.86,5.98,2.01,97.61,1.79
2018,9,21,0,6.48,5.86,1.85,97.52,3.44
2018,9,21,1,6.41,5.8,1.31,97.41,4.95
2018,9,21,2,6.48,5.8,0.94,97.33,5.72
2018,9,21,3,6.69,5.86,0.53,97.29,6.35
2018,9,21,4,6.73,5.92,0.32,97.28,6.6
2018,9,21,5,6.93,5.98,0.26,97.28,7.03
2018,9,21,6,7.2,6.16,0.26,97.31,7.98
2018,9,21,7,7.62,6.29,0.25,97.36,8.94
2018,9,21,8,8.08,6.41,0.22,97.45,9.03
2018,9,21,9,8.4,6.35,0.2,97.56,8.77
2018,9,21,10,8.77,6.23,0.16,97.68,7.87
2018,9,21,11,9.39,6.16,0.06,97.82,7.22
2018,9,21,12,10.22,5.98,0.01,97.96,7.2
2018,9,21,13,11.18,5.68,0,98.09,7.73
2018,9,21,14,11.84,5.43,0,98.22,8.16
2018,9,21,15,11.79,5.25,0,98.37,8.26
2018,9,21,16,11.07,5.25,0,98.51,7.69
2018,9,21,17,9.77,5.43,0,98.64,6.28
2018,9,21,18,8.3,5.68,0,98.74,5.45
2018,9,21,19,8.05,5.98,0,98.82,5.99
2018,9,21,20,7.87,6.1,0.01,98.89,6.57
2018,9,21,21,7.41,6.04,0.01,98.94,6.87
2018,9,21,22,6.92,5.92,0.01,98.99,7.01
2018,9,21,23,6.57,5.8,0.01,99.03,7.27
2018,9,22,0,6.44,5.74,0.01,99.07,7.47
2018,9,22,1,6.56,5.8,0.01,99.09,7.56
2018,9,22,2,6.69,5.8,0.02,99.09,7.54
2018,9,22,3,6.67,5.8,0.02,99.1,7.47
